dialogue_id,turn_id,no_context_text,full_context_text,no_context_score,full_context_score,no_context_binary,full_context_binary,score_delta,classification_changed
141,0,"Migrants are a menace to our society, look at the link between mass migration and crime rates going up. There's more stabbings, more assaults, and you can guess who's doing it...","Migrants are a menace to our society, look at the link between mass migration and crime rates going up. There's more stabbings, more assaults, and you can guess who's doing it...",0.47119883,0.47119883,1,1,0.0,False
141,2,We've started accepting swathes of migrants in the last few decades and there's loads more crime than there used to be 30/40 years ago.,"Migrants are a menace to our society, look at the link between mass migration and crime rates going up. There's more stabbings, more assaults, and you can guess who's doing it... We've started accepting swathes of migrants in the last few decades and there's loads more crime than there used to be 30/40 years ago.",0.16158698,0.4269174,0,1,0.26533042,True
142,0,"Yet another war memorial vandalised, and I think we can guess who's behind it. These migrant scum have no respect for our history and culture.","Yet another war memorial vandalised, and I think we can guess who's behind it. These migrant scum have no respect for our history and culture.",0.6308517,0.6308517,1,1,0.0,False
142,2,"It always is, whenever this happens. They're too uncivilised to respect our war heroes.","Yet another war memorial vandalised, and I think we can guess who's behind it. These migrant scum have no respect for our history and culture. It always is, whenever this happens. They're too uncivilised to respect our war heroes.",0.18554166,0.56269526,0,1,0.37715360000000003,True
143,0,You never used to hear about stabbings happening as much as they do now. It's all these migrants bringing a culture of violence to our country.,You never used to hear about stabbings happening as much as they do now. It's all these migrants bringing a culture of violence to our country.,0.39915034,0.39915034,1,1,0.0,False
143,2,"A lot of the incidents are in the capital, where there's a big migrant population. You're telling me you don't think there's a link there?","You never used to hear about stabbings happening as much as they do now. It's all these migrants bringing a culture of violence to our country. A lot of the incidents are in the capital, where there's a big migrant population. You're telling me you don't think there's a link there?",0.045625936,0.27412915,0,0,0.22850321399999998,False
143,4,Maybe but some of the people in those gangs will be migrants.,"You never used to hear about stabbings happening as much as they do now. It's all these migrants bringing a culture of violence to our country. A lot of the incidents are in the capital, where there's a big migrant population. You're telling me you don't think there's a link there? Maybe but some of the people in those gangs will be migrants.",0.17545098,0.28857216,0,0,0.11312118000000002,False
144,0,"No police on the beat anymore and more and more migrants moving into my local area, it doesn't feel safe here anymore! This country is changing beyond recognition.","No police on the beat anymore and more and more migrants moving into my local area, it doesn't feel safe here anymore! This country is changing beyond recognition.",0.15545623,0.15545623,0,0,0.0,False
144,2,"They're going to bring more crime with them, and they're just changing things. You walk down the street now and people are speaking every language except english.","No police on the beat anymore and more and more migrants moving into my local area, it doesn't feel safe here anymore! This country is changing beyond recognition. They're going to bring more crime with them, and they're just changing things. You walk down the street now and people are speaking every language except english.",0.102626406,0.20126031,0,0,0.098633904,False
145,0,Mass migration is turning our inner cities into ghettos! These people add nothing to our communities.,Mass migration is turning our inner cities into ghettos! These people add nothing to our communities.,0.3972142,0.3972142,1,1,0.0,False
145,2,"The neighbourhoods they live in always get run down, vandalised, have no investment and are dangerous.","Mass migration is turning our inner cities into ghettos! These people add nothing to our communities. The neighbourhoods they live in always get run down, vandalised, have no investment and are dangerous.",0.2028889,0.3969567,0,1,0.19406779999999998,True
146,0,Another machete attack. Both suspects were of immigrant descent. Is this what liberals call cultural enrichment?,Another machete attack. Both suspects were of immigrant descent. Is this what liberals call cultural enrichment?,0.25462922,0.25462922,0,0,0.0,False
146,2,So you just want to ignore that it's another attack by immigrants? These people are a danger to our country.,Another machete attack. Both suspects were of immigrant descent. Is this what liberals call cultural enrichment? So you just want to ignore that it's another attack by immigrants? These people are a danger to our country.,0.43720075,0.4394682,1,1,0.0022674499999999487,False
147,0,Another child gang raped by savage migrants. Multiculturalism has failed.,Another child gang raped by savage migrants. Multiculturalism has failed.,0.6544696,0.6544696,1,1,0.0,False
147,2,And what narrative would that be? I'm taking a stand against what these scumbags are doing to our children and girls.,Another child gang raped by savage migrants. Multiculturalism has failed. And what narrative would that be? I'm taking a stand against what these scumbags are doing to our children and girls.,0.57271194,0.6863638,1,1,0.11365185999999994,False
